Date,Product,Quantity,Price
2023-05-04,Macbook,5,7499.95
2021-10-25,iphone 13,9,8999.91
2023-01-03,iphone 13,6,5999.94
2021-07-07,iphone 13,7,6999.93
2020-10-31,iphone 14,1,1199.99
2022-03-14,Airpods,10,1999.9
2021-10-05,Macbook,6,8999.94
2021-06-19,iphone 13,1,999.99
2021-02-07,iphone 14,9,10799.91
2021-11-28,Macbook,1,1499.99
2021-02-20,iphone 13,6,5999.94
2022-06-11,Macbook,1,1499.99
2022-05-08,iphone 13,9,8999.91
2020-12-30,Macbook,6,8999.94
2023-04-30,iphone 13,5,4999.95
2023-04-11,iphone 12,6,4799.94
2022-09-19,iphone 13,8,7999.92
2022-04-04,iphone 12,8,6399.92
2021-12-04,Macbook,3,4499.97
2021-12-10,iphone 13,6,5999.94
2021-06-04,Airpods,2,399.98
2021-01-15,iphone 13,1,999.99
2022-01-23,Airpods,7,1399.93
2020-10-15,iphone 12,3,2399.97
2023-07-10,Airpods,1,199.99
2022-07-31,Macbook,4,5999.96
2020-10-04,iphone 13,6,5999.94
2023-04-11,Airpods,8,1599.92
2021-12-14,Airpods,4,799.96
2022-03-19,iphone 12,9,7199.91
2022-09-24,Macbook,10,14999.9
2020-07-29,iphone 14,7,8399.93
2022-09-08,Macbook,3,4499.97
2022-09-10,Airpods,10,1999.9
2021-10-30,iphone 14,9,10799.91
2022-12-15,iphone 13,7,6999.93
2020-08-07,Macbook,2,2999.98
2022-11-25,iphone 13,8,7999.92
2022-09-24,Airpods,4,799.96
2022-09-13,iphone 13,5,4999.95
2023-04-25,iphone 12,5,3999.95
2021-06-13,Macbook,2,2999.98
2023-03-06,Macbook,6,8999.94
2023-05-08,iphone 14,6,7199.94
2021-08-06,iphone 12,1,799.99
2021-10-11,Macbook,10,14999.9
2023-01-16,iphone 14,6,7199.94
2022-12-01,Airpods,5,999.95
2020-09-21,iphone 12,1,799.99
2020-12-17,Airpods,4,799.96
2022-11-16,iphone 13,8,7999.92
2021-08-29,iphone 13,9,8999.91
2022-01-03,Airpods,8,1599.92
2022-06-05,iphone 13,7,6999.93
2023-04-02,Macbook,8,11999.92
2023-03-12,iphone 12,6,4799.94
2023-04-16,Macbook,9,13499.91
2021-01-15,Airpods,6,1199.94
2023-05-19,Macbook,8,11999.92
2022-10-04,Macbook,3,4499.97
2022-01-16,Airpods,3,599.97
2023-05-18,iphone 13,3,2999.97
2021-04-05,iphone 13,4,3999.96
2021-09-11,Airpods,1,199.99
2022-02-13,iphone 13,7,6999.93
2022-09-09,iphone 14,5,5999.95
2022-02-28,iphone 13,7,6999.93
2022-06-29,Macbook,9,13499.91
2022-02-14,iphone 12,8,6399.92
2021-02-23,Macbook,9,13499.91
2021-01-18,iphone 13,7,6999.93
2021-01-19,Airpods,7,1399.93
2021-09-13,iphone 13,1,999.99
2021-09-09,iphone 12,2,1599.98
2021-09-17,Macbook,9,13499.91
2022-06-04,Macbook,6,8999.94
2022-03-01,iphone 13,9,8999.91
2023-04-08,Airpods,5,999.95
2021-09-10,Macbook,9,13499.91
2021-04-30,iphone 12,4,3199.96
2022-08-12,iphone 12,9,7199.91
2022-11-02,Airpods,10,1999.9
2022-10-27,Airpods,2,399.98
2023-02-18,Macbook,4,5999.96
2020-09-25,Macbook,4,5999.96
2021-11-30,iphone 12,6,4799.94
2022-12-08,iphone 14,1,1199.99
2023-01-03,Macbook,3,4499.97
2022-12-18,iphone 12,5,3999.95
2022-01-26,Macbook,7,10499.93
2021-02-05,iphone 12,10,7999.9
2021-12-05,iphone 14,3,3599.97
2020-11-29,iphone 13,7,6999.93
2023-03-11,iphone 13,8,7999.92
2023-04-11,Airpods,4,799.96
2021-05-17,Airpods,3,599.97
2022-06-24,iphone 12,1,799.99
2022-06-28,iphone 14,3,3599.97
2023-05-31,iphone 13,3,2999.97
2022-12-26,Airpods,2,399.98
2023-04-16,iphone 12,10,7999.9
2020-09-14,Airpods,10,1999.9
2021-10-22,iphone 14,10,11999.9
2021-12-23,iphone 14,7,8399.93
2021-01-30,iphone 12,9,7199.91
2022-08-19,Macbook,2,2999.98
2021-11-05,iphone 12,9,7199.91
2022-08-03,iphone 14,8,9599.92
2021-04-15,iphone 14,3,3599.97
2022-04-30,iphone 13,10,9999.9
2020-10-02,iphone 12,2,1599.98
2022-11-10,Macbook,9,13499.91
2022-04-26,iphone 12,8,6399.92
2023-07-08,iphone 12,8,6399.92
2022-02-26,Airpods,8,1599.92
2021-11-30,iphone 13,6,5999.94
2022-05-17,iphone 14,2,2399.98
2022-10-25,iphone 14,1,1199.99
2023-06-06,Airpods,10,1999.9
2022-04-21,iphone 13,6,5999.94
2023-05-21,iphone 13,4,3999.96
2021-04-08,Macbook,8,11999.92
2023-03-16,iphone 13,6,5999.94
2023-06-25,Macbook,4,5999.96
2020-09-18,iphone 13,10,9999.9
2021-09-14,Airpods,5,999.95
2020-09-21,iphone 12,3,2399.97
2020-10-27,Macbook,9,13499.91
2022-06-21,iphone 14,9,10799.91
2022-02-27,iphone 12,9,7199.91
2023-03-21,iphone 12,8,6399.92
2022-06-10,iphone 14,3,3599.97
2021-07-31,Macbook,8,11999.92
2022-08-22,iphone 12,9,7199.91
2022-11-12,Airpods,4,799.96
2023-03-23,Airpods,7,1399.93
2023-04-11,Airpods,3,599.97
2021-05-10,Airpods,10,1999.9
2021-06-22,iphone 12,5,3999.95
2023-03-02,Airpods,1,199.99
2022-12-21,iphone 13,5,4999.95
2021-02-25,Macbook,7,10499.93
2021-07-27,Airpods,6,1199.94
2021-08-16,Airpods,3,599.97
2020-07-30,iphone 14,9,10799.91
2022-08-01,iphone 13,2,1999.98
2023-06-02,iphone 13,9,8999.91
2023-04-07,Macbook,6,8999.94
2021-06-17,iphone 14,6,7199.94
2022-02-19,iphone 14,9,10799.91
2022-12-26,Macbook,5,7499.95
2020-10-12,iphone 12,6,4799.94
2021-04-28,Airpods,6,1199.94
2021-04-05,Macbook,7,10499.93
2022-12-19,Airpods,3,599.97
2021-05-10,iphone 13,4,3999.96
2023-04-17,Macbook,8,11999.92
2021-07-26,iphone 14,6,7199.94
2021-05-11,iphone 14,1,1199.99
2023-02-09,iphone 14,3,3599.97
2022-09-30,iphone 12,9,7199.91
2023-03-18,Macbook,6,8999.94
2023-07-11,Airpods,4,799.96
2022-02-06,iphone 14,9,10799.91
2022-11-10,Airpods,10,1999.9
2021-01-24,iphone 12,4,3199.96
2023-05-26,iphone 13,7,6999.93
2023-02-06,Macbook,2,2999.98
2023-02-16,iphone 12,10,7999.9
2023-02-10,iphone 12,1,799.99
2023-04-13,iphone 13,9,8999.91
2022-05-31,iphone 14,9,10799.91
2022-11-16,iphone 14,9,10799.91
2021-11-03,Macbook,9,13499.91
2021-12-20,iphone 12,3,2399.97
2020-10-26,Macbook,4,5999.96
2022-03-24,Macbook,8,11999.92
2021-07-12,Airpods,1,199.99
2021-06-25,Airpods,8,1599.92
2022-12-16,Macbook,9,13499.91
2023-01-15,Airpods,5,999.95
2023-03-15,iphone 12,2,1599.98
2023-05-25,iphone 13,10,9999.9
2023-02-03,iphone 12,7,5599.93
2022-07-04,iphone 14,5,5999.95
2023-06-01,iphone 13,5,4999.95
2020-12-22,Macbook,3,4499.97
2022-02-06,iphone 12,7,5599.93
2022-12-12,iphone 12,2,1599.98
2020-09-16,iphone 14,4,4799.96
2021-10-12,Airpods,4,799.96
2021-03-02,Airpods,8,1599.92
2021-04-30,Airpods,1,199.99
2022-02-13,iphone 12,5,3999.95
2022-04-26,Macbook,5,7499.95
2021-03-29,iphone 13,5,4999.95
2021-08-08,iphone 12,7,5599.93
2021-01-20,Macbook,1,1499.99
2021-10-06,Macbook,6,8999.94
2023-02-13,iphone 13,9,8999.91
2022-05-05,iphone 14,3,3599.97
2023-01-14,iphone 13,7,6999.93
2021-01-05,Airpods,8,1599.92
2021-01-31,iphone 14,4,4799.96
2021-03-02,Airpods,4,799.96
2021-09-07,Macbook,1,1499.99
2023-01-26,iphone 12,8,6399.92
2021-03-29,iphone 12,3,2399.97
2021-09-22,Macbook,3,4499.97
2022-12-25,iphone 12,6,4799.94
2021-03-07,Airpods,4,799.96
2020-12-19,iphone 12,5,3999.95
2022-08-24,Airpods,10,1999.9
2022-01-15,iphone 12,1,799.99
2023-06-18,iphone 14,9,10799.91
2020-10-24,Airpods,1,199.99
2020-11-17,iphone 13,9,8999.91
2020-10-28,Airpods,3,599.97
2022-06-19,iphone 13,2,1999.98
2020-10-10,iphone 14,6,7199.94
2021-11-08,iphone 14,8,9599.92
2022-11-22,Macbook,2,2999.98
2021-05-20,iphone 14,9,10799.91
2023-04-29,Macbook,4,5999.96
2021-01-29,iphone 12,7,5599.93
2020-10-17,iphone 13,4,3999.96
2021-12-12,iphone 13,4,3999.96
2022-01-10,Macbook,7,10499.93
2021-06-20,iphone 13,10,9999.9
2023-01-13,iphone 12,9,7199.91
2022-06-18,Macbook,9,13499.91
2023-03-02,iphone 14,6,7199.94
2022-08-27,iphone 14,1,1199.99
2021-01-10,Airpods,2,399.98
2022-02-21,Airpods,6,1199.94
2023-05-30,iphone 12,3,2399.97
2022-06-04,iphone 13,3,2999.97
2023-02-24,Airpods,8,1599.92
2021-03-09,iphone 13,8,7999.92
2021-08-05,Macbook,6,8999.94
2022-09-15,iphone 13,10,9999.9
2021-04-16,Airpods,5,999.95
2021-12-09,Airpods,3,599.97
2021-05-15,iphone 13,10,9999.9
2021-04-02,iphone 12,9,7199.91
2023-05-09,Macbook,8,11999.92
2021-06-20,iphone 13,6,5999.94
2022-06-16,iphone 12,5,3999.95
2020-12-23,Macbook,4,5999.96
2020-12-14,iphone 12,1,799.99
2022-02-20,Macbook,5,7499.95
2023-01-15,iphone 12,3,2399.97
2023-05-14,Airpods,6,1199.94
2023-06-25,Macbook,10,14999.9
2021-12-27,Airpods,5,999.95
2021-11-20,iphone 14,9,10799.91
2021-11-04,iphone 12,2,1599.98
2021-11-14,Macbook,4,5999.96
2023-04-23,Macbook,9,13499.91
2022-12-11,iphone 14,7,8399.93
2021-05-03,Airpods,4,799.96
2021-02-02,iphone 13,2,1999.98
2020-11-09,iphone 12,8,6399.92
2022-12-27,iphone 14,2,2399.98
2021-11-02,Airpods,2,399.98
2020-12-26,Airpods,6,1199.94
2023-02-20,Airpods,10,1999.9
2022-03-24,iphone 13,10,9999.9
2023-01-10,Macbook,2,2999.98
2020-09-15,Airpods,5,999.95
2022-09-10,Macbook,9,13499.91
2023-01-18,Macbook,3,4499.97
2022-12-31,iphone 13,3,2999.97
2022-12-11,Airpods,6,1199.94
2022-06-06,Airpods,8,1599.92
2021-03-26,Macbook,7,10499.93
2021-06-12,iphone 12,1,799.99
2022-07-26,iphone 13,7,6999.93
2020-11-19,iphone 13,5,4999.95
2021-07-01,iphone 14,1,1199.99
2023-02-03,iphone 13,5,4999.95
2021-11-30,Macbook,1,1499.99
2023-02-13,iphone 12,6,4799.94
2021-08-22,Macbook,7,10499.93
2020-10-07,iphone 12,3,2399.97
2021-04-14,iphone 13,1,999.99
2022-03-05,iphone 13,7,6999.93
2022-12-31,iphone 14,7,8399.93
2020-08-14,Macbook,6,8999.94
2023-01-21,Airpods,3,599.97
2023-02-21,iphone 14,6,7199.94
2021-08-19,iphone 13,3,2999.97
2021-10-01,iphone 14,8,9599.92
2021-01-24,iphone 12,4,3199.96
2023-03-23,Airpods,4,799.96
2020-09-06,Macbook,9,13499.91
2021-06-11,Airpods,6,1199.94
2020-09-30,iphone 13,3,2999.97
2022-05-21,iphone 14,10,11999.9
2021-01-16,iphone 14,5,5999.95
2021-12-07,iphone 12,6,4799.94
2021-04-02,iphone 13,8,7999.92
2021-01-28,Macbook,1,1499.99
2021-10-06,iphone 13,4,3999.96
2020-12-09,Macbook,5,7499.95
2022-08-15,iphone 14,3,3599.97
2021-01-30,iphone 13,7,6999.93
2021-06-22,Airpods,6,1199.94
2023-01-03,iphone 13,3,2999.97
2023-03-11,iphone 14,8,9599.92
2022-12-15,Macbook,2,2999.98
2023-07-02,Macbook,5,7499.95
2020-07-28,iphone 14,6,7199.94
2022-05-23,Macbook,1,1499.99
2022-05-11,iphone 13,6,5999.94
2022-09-18,iphone 13,5,4999.95
2022-01-29,Macbook,2,2999.98
2020-08-18,Macbook,3,4499.97
2022-12-02,iphone 13,4,3999.96
2022-04-12,iphone 14,5,5999.95
2021-01-22,Macbook,8,11999.92
2020-11-20,Macbook,4,5999.96
2021-03-20,iphone 13,6,5999.94
2023-04-19,Airpods,1,199.99
2023-03-16,iphone 12,5,3999.95
2022-10-28,Macbook,8,11999.92
2022-05-12,iphone 14,7,8399.93
2021-07-09,Airpods,6,1199.94
2021-01-26,iphone 12,8,6399.92
2022-01-05,Macbook,2,2999.98
2021-10-30,iphone 12,8,6399.92
2020-08-07,Macbook,9,13499.91
2022-02-18,Macbook,7,10499.93
2021-03-23,Macbook,10,14999.9
2021-06-02,Macbook,9,13499.91
2020-07-15,Macbook,6,8999.94
2022-11-29,iphone 13,9,8999.91
2021-03-20,iphone 12,1,799.99
2021-12-25,Airpods,10,1999.9
2022-08-16,Airpods,7,1399.93
2021-08-09,Airpods,8,1599.92
2021-03-22,iphone 14,3,3599.97
2020-08-02,iphone 12,10,7999.9
2023-02-01,Airpods,6,1199.94
2021-06-30,Airpods,3,599.97
2020-11-25,Macbook,2,2999.98
2021-06-09,Macbook,4,5999.96
2022-10-08,iphone 14,9,10799.91
2023-02-12,iphone 14,9,10799.91
2021-10-03,Airpods,5,999.95
2022-03-16,Airpods,10,1999.9
2022-01-11,iphone 13,8,7999.92
2022-01-22,Airpods,7,1399.93
2021-04-28,iphone 14,4,4799.96
2022-09-17,Macbook,9,13499.91
2021-10-17,Airpods,10,1999.9
2022-04-12,iphone 12,3,2399.97
2023-02-13,Macbook,9,13499.91
2023-05-21,Airpods,10,1999.9
2023-02-06,iphone 14,1,1199.99
2022-08-29,iphone 14,8,9599.92
2022-10-26,Macbook,2,2999.98
2022-07-02,Macbook,3,4499.97
2022-09-18,Airpods,8,1599.92
2022-01-18,iphone 12,10,7999.9
2021-11-27,Macbook,3,4499.97
2023-06-13,Macbook,2,2999.98
2023-06-08,Airpods,8,1599.92
2021-06-07,iphone 14,10,11999.9
2021-10-17,iphone 13,4,3999.96
2022-12-25,Airpods,1,199.99
2020-09-04,Macbook,8,11999.92
2022-11-08,iphone 14,8,9599.92
2021-10-10,iphone 12,9,7199.91
2022-01-14,iphone 13,6,5999.94
2022-02-01,Airpods,8,1599.92
2023-04-05,Macbook,1,1499.99
2023-01-04,iphone 12,7,5599.93
2022-05-28,iphone 12,6,4799.94
2020-09-16,Macbook,8,11999.92
2022-01-30,iphone 13,6,5999.94
2022-06-18,iphone 12,8,6399.92
2022-09-15,iphone 13,6,5999.94
2023-04-03,iphone 13,6,5999.94
2023-06-30,Macbook,4,5999.96
2020-11-21,iphone 14,8,9599.92
2023-05-28,Airpods,7,1399.93
2021-04-06,Macbook,8,11999.92
2020-09-22,iphone 14,3,3599.97
2021-11-29,Airpods,1,199.99
2020-09-07,Macbook,7,10499.93
2022-08-20,Macbook,1,1499.99
2020-12-12,Macbook,5,7499.95
2021-07-31,iphone 12,3,2399.97
2022-12-10,iphone 13,1,999.99
2023-03-16,iphone 13,10,9999.9
2020-11-23,iphone 13,10,9999.9
2021-04-19,iphone 14,5,5999.95
2021-12-25,Macbook,7,10499.93
2022-11-28,Macbook,5,7499.95
2022-09-28,Macbook,2,2999.98
2022-10-25,Airpods,5,999.95
2021-06-21,iphone 12,2,1599.98
2020-12-18,iphone 13,2,1999.98
2022-07-21,iphone 12,8,6399.92
2020-07-19,Airpods,6,1199.94
2023-05-31,Airpods,2,399.98
2023-03-16,Airpods,5,999.95
2021-09-11,Airpods,2,399.98
2020-12-15,Airpods,4,799.96
2022-03-02,Macbook,3,4499.97
2021-04-22,iphone 14,5,5999.95
2023-03-30,Airpods,4,799.96
2021-02-09,iphone 12,1,799.99
2023-06-26,iphone 12,10,7999.9
2023-04-04,Macbook,5,7499.95
2021-08-21,Macbook,10,14999.9
2021-10-28,iphone 13,8,7999.92
2022-08-19,iphone 13,8,7999.92
2021-03-12,Airpods,9,1799.91
2021-05-26,iphone 14,10,11999.9
2020-09-08,iphone 13,5,4999.95
2021-09-30,iphone 12,1,799.99
2022-11-04,iphone 12,2,1599.98
2022-03-22,iphone 14,8,9599.92
2021-04-02,iphone 14,2,2399.98
2022-09-03,iphone 13,2,1999.98
2021-01-26,iphone 14,8,9599.92
2020-08-04,Airpods,10,1999.9
2022-11-05,iphone 12,2,1599.98
2020-11-22,Airpods,6,1199.94
2020-12-11,iphone 12,5,3999.95
2022-04-12,iphone 14,6,7199.94
2023-02-05,iphone 13,10,9999.9
2022-12-25,Macbook,8,11999.92
2022-08-10,iphone 13,3,2999.97
2020-09-17,Airpods,10,1999.9
2022-08-01,iphone 12,1,799.99
2023-02-11,iphone 12,4,3199.96
2023-06-07,Airpods,1,199.99
2021-05-05,iphone 12,2,1599.98
2022-05-08,Airpods,1,199.99
2021-08-23,Airpods,3,599.97
2021-03-18,iphone 12,10,7999.9
2020-09-30,iphone 13,10,9999.9
2022-05-19,iphone 14,10,11999.9
2022-02-04,Airpods,2,399.98
2022-02-20,iphone 12,1,799.99
2023-04-18,iphone 14,2,2399.98
2020-07-29,iphone 12,6,4799.94
2021-12-14,iphone 14,7,8399.93
2022-04-13,iphone 14,4,4799.96
2022-01-28,Macbook,6,8999.94
2023-06-10,iphone 13,6,5999.94
2023-02-13,Macbook,1,1499.99
2023-05-10,iphone 13,9,8999.91
2020-07-26,iphone 13,1,999.99
2020-08-28,Macbook,6,8999.94
2022-08-06,Airpods,1,199.99
2023-01-17,Macbook,1,1499.99
2022-10-09,iphone 14,2,2399.98
2020-10-18,Airpods,1,199.99
2020-09-29,iphone 14,2,2399.98
2021-07-14,iphone 13,3,2999.97
2022-11-20,iphone 12,3,2399.97
2021-08-10,iphone 14,3,3599.97
2022-04-05,Airpods,10,1999.9
2023-02-07,iphone 13,1,999.99
2020-11-09,iphone 12,8,6399.92
2023-03-30,Macbook,3,4499.97
2021-08-27,Macbook,4,5999.96
2021-12-19,iphone 13,10,9999.9
2021-01-07,Airpods,8,1599.92
2022-02-23,iphone 12,7,5599.93
2020-10-25,Macbook,4,5999.96
2022-01-31,Macbook,8,11999.92
2021-05-12,iphone 14,3,3599.97
2022-09-22,Airpods,4,799.96
2023-05-20,iphone 14,4,4799.96
2020-07-19,iphone 14,4,4799.96
2022-04-06,Airpods,1,199.99
2023-04-18,iphone 14,7,8399.93
2023-05-31,iphone 14,9,10799.91
2023-01-21,iphone 12,5,3999.95
2023-02-21,iphone 13,7,6999.93
2021-09-18,Macbook,8,11999.92
2022-07-23,Macbook,8,11999.92
2020-12-26,Macbook,2,2999.98
2023-05-26,iphone 13,2,1999.98
2021-02-28,Airpods,5,999.95
2021-07-14,iphone 14,3,3599.97
2022-08-17,iphone 12,6,4799.94
2023-02-16,iphone 14,3,3599.97
2021-06-26,iphone 14,7,8399.93
2021-10-16,iphone 14,2,2399.98
2022-07-04,Macbook,9,13499.91
2021-03-30,iphone 14,6,7199.94
2020-09-10,Airpods,3,599.97
2022-11-18,iphone 14,8,9599.92
2022-11-13,Airpods,4,799.96
2021-10-31,Macbook,6,8999.94
2022-02-28,iphone 12,9,7199.91
2021-08-26,iphone 14,7,8399.93
2021-10-14,iphone 14,6,7199.94
2021-07-01,Macbook,5,7499.95
2021-10-09,Macbook,2,2999.98
2020-11-24,iphone 14,9,10799.91
2021-08-13,iphone 13,5,4999.95
2021-02-12,Airpods,3,599.97
2022-10-04,iphone 12,5,3999.95
2020-08-21,iphone 14,7,8399.93
2020-11-30,Airpods,9,1799.91
2022-03-25,Macbook,7,10499.93
2020-08-03,Airpods,9,1799.91
2022-10-14,iphone 13,2,1999.98
2021-11-23,iphone 12,6,4799.94
2020-09-11,iphone 14,5,5999.95
2020-11-30,iphone 12,9,7199.91
2022-02-24,Macbook,7,10499.93
2020-08-12,iphone 12,2,1599.98
2020-10-22,Airpods,9,1799.91
2021-11-07,Airpods,4,799.96
2020-10-30,iphone 13,8,7999.92
2022-11-09,Macbook,9,13499.91
2021-02-06,Macbook,3,4499.97
2023-03-16,iphone 14,8,9599.92
2020-11-16,Airpods,8,1599.92
2022-03-15,iphone 12,7,5599.93
2023-05-19,iphone 13,3,2999.97
2022-03-27,Airpods,9,1799.91
2020-10-04,Airpods,1,199.99
2021-06-20,iphone 13,1,999.99
2022-04-23,Airpods,7,1399.93
2021-07-18,iphone 12,7,5599.93
2021-11-14,Airpods,4,799.96
2022-06-26,Airpods,2,399.98
2022-06-28,iphone 13,8,7999.92
2021-05-01,iphone 14,6,7199.94
2022-10-07,iphone 13,1,999.99
2022-04-25,iphone 12,7,5599.93
2022-08-22,iphone 12,10,7999.9
2022-12-08,iphone 13,7,6999.93
2021-05-27,Airpods,1,199.99
2022-07-28,Airpods,3,599.97
2020-11-06,Macbook,1,1499.99
2021-12-05,iphone 14,2,2399.98
2023-01-20,Macbook,1,1499.99
2021-02-17,iphone 12,10,7999.9
2021-08-01,iphone 12,6,4799.94
2023-05-02,Macbook,4,5999.96
2022-10-07,Airpods,8,1599.92
2023-01-05,iphone 13,3,2999.97
2021-03-15,iphone 12,10,7999.9
2021-09-19,iphone 12,5,3999.95
2022-12-06,Macbook,6,8999.94
2020-11-07,Macbook,2,2999.98
2022-03-06,Macbook,10,14999.9
2022-10-03,iphone 13,3,2999.97
2021-04-23,iphone 14,1,1199.99
2023-02-22,Airpods,7,1399.93
2021-01-26,Airpods,10,1999.9
2023-05-02,iphone 14,9,10799.91
2022-10-28,iphone 14,2,2399.98
2020-10-06,iphone 13,1,999.99
2021-05-18,Airpods,9,1799.91
2022-11-03,iphone 14,3,3599.97
2021-11-20,Macbook,10,14999.9
2023-01-14,Airpods,5,999.95
2022-02-11,iphone 13,7,6999.93
2022-06-02,iphone 12,3,2399.97
2021-06-30,Macbook,7,10499.93
2022-07-02,Macbook,10,14999.9
2020-11-16,iphone 12,9,7199.91
2022-04-13,iphone 13,9,8999.91
2022-10-05,iphone 12,10,7999.9
2023-05-08,iphone 13,2,1999.98
2021-01-22,Macbook,7,10499.93
2020-07-13,iphone 12,2,1599.98
2023-04-18,Macbook,3,4499.97
2020-12-07,Macbook,5,7499.95
2022-12-05,Airpods,1,199.99
2022-07-04,iphone 14,7,8399.93
2023-01-20,Macbook,6,8999.94
2022-12-14,iphone 13,9,8999.91
2021-12-14,iphone 12,4,3199.96
2021-08-14,iphone 13,9,8999.91
2022-09-30,Macbook,5,7499.95
2023-03-31,Airpods,6,1199.94
2023-01-14,Airpods,7,1399.93
2021-11-13,Airpods,7,1399.93
2020-07-30,iphone 14,3,3599.97
2021-01-21,iphone 13,5,4999.95
2021-01-28,Macbook,9,13499.91
2023-03-20,iphone 12,4,3199.96
2020-07-30,Macbook,9,13499.91
2022-08-01,iphone 13,4,3999.96
2021-12-11,iphone 13,1,999.99
2023-06-19,iphone 14,8,9599.92
2021-11-04,iphone 12,7,5599.93
2022-10-12,iphone 12,10,7999.9
2022-07-15,iphone 14,8,9599.92
2021-05-13,iphone 14,5,5999.95
2021-02-25,iphone 14,2,2399.98
2021-05-23,Airpods,9,1799.91
2022-01-20,iphone 14,3,3599.97
2022-08-22,iphone 14,2,2399.98
2021-05-23,iphone 12,4,3199.96
2022-10-28,iphone 13,8,7999.92
2021-09-21,iphone 13,10,9999.9
2022-10-05,Airpods,4,799.96
2021-04-30,iphone 13,1,999.99
2022-05-30,Macbook,9,13499.91
2020-12-12,iphone 14,4,4799.96
2022-09-14,iphone 14,10,11999.9
2020-09-27,iphone 12,4,3199.96
2020-11-26,Airpods,4,799.96
2022-05-17,iphone 13,1,999.99
2022-03-18,iphone 14,4,4799.96
2022-02-21,Airpods,4,799.96
2023-02-25,Macbook,8,11999.92
2021-09-23,Macbook,3,4499.97
2023-04-29,iphone 14,10,11999.9
2021-04-07,iphone 13,4,3999.96
2020-09-29,iphone 12,1,799.99
2021-05-21,Macbook,3,4499.97
2021-10-30,iphone 12,1,799.99
2023-03-07,iphone 13,8,7999.92
2022-06-06,Airpods,6,1199.94
2021-03-17,Macbook,7,10499.93
2022-06-16,iphone 14,2,2399.98
2021-07-04,iphone 12,10,7999.9
2020-08-10,iphone 14,2,2399.98
2022-10-11,Airpods,2,399.98
2022-04-27,Macbook,4,5999.96
2021-07-20,Airpods,5,999.95
2022-06-28,Macbook,7,10499.93
2020-12-12,iphone 13,1,999.99
2022-04-15,Macbook,4,5999.96
2023-01-15,iphone 13,3,2999.97
2021-04-05,Airpods,9,1799.91
2021-03-04,Airpods,1,199.99
2023-06-07,iphone 13,7,6999.93
2022-03-05,iphone 12,3,2399.97
2023-06-04,iphone 12,3,2399.97
2022-10-10,iphone 12,7,5599.93
2020-11-26,iphone 14,1,1199.99
2021-08-16,Airpods,4,799.96
2022-10-15,Airpods,7,1399.93
2021-02-21,Airpods,2,399.98
2021-10-12,Airpods,9,1799.91
2022-05-13,Airpods,2,399.98
2022-04-13,iphone 12,5,3999.95
2020-10-08,iphone 12,3,2399.97
2022-01-01,iphone 14,2,2399.98
2022-08-22,iphone 14,10,11999.9
2021-04-17,Macbook,9,13499.91
2020-10-01,Airpods,3,599.97
2022-10-10,iphone 14,6,7199.94
2021-01-31,iphone 13,10,9999.9
2020-07-19,Airpods,4,799.96
2021-07-02,iphone 14,10,11999.9
2022-05-02,iphone 14,3,3599.97
2021-07-22,iphone 14,1,1199.99
2023-05-28,iphone 14,8,9599.92
2022-12-14,Macbook,2,2999.98
2023-06-15,iphone 12,2,1599.98
2021-02-26,iphone 13,6,5999.94
2021-02-05,iphone 12,10,7999.9
2022-06-16,iphone 12,10,7999.9
2021-08-04,Macbook,4,5999.96
2023-04-01,Macbook,9,13499.91
2022-04-27,iphone 14,3,3599.97
2020-09-24,iphone 13,7,6999.93
2022-07-23,Macbook,6,8999.94
2022-10-19,iphone 14,3,3599.97
2022-01-20,iphone 14,10,11999.9
2020-09-13,Airpods,7,1399.93
2020-11-03,iphone 12,10,7999.9
2023-06-20,iphone 14,7,8399.93
2023-05-25,Macbook,6,8999.94
2021-08-13,Macbook,2,2999.98
2023-04-17,iphone 13,8,7999.92
2023-07-10,Airpods,3,599.97
2022-08-24,Macbook,5,7499.95
2020-10-28,Airpods,6,1199.94
2022-10-31,Macbook,7,10499.93
2021-04-06,iphone 14,3,3599.97
2022-04-22,iphone 14,10,11999.9
2020-11-28,Airpods,4,799.96
2021-07-02,Macbook,6,8999.94
2021-01-08,iphone 14,3,3599.97
2020-10-18,iphone 14,6,7199.94
2023-05-16,iphone 12,8,6399.92
2021-09-01,Macbook,6,8999.94
2022-11-02,iphone 12,1,799.99
2021-03-22,Macbook,3,4499.97
2022-07-04,iphone 14,5,5999.95
2023-04-18,Macbook,10,14999.9
2022-05-17,iphone 12,8,6399.92
2020-08-23,iphone 14,3,3599.97
2021-08-28,iphone 14,1,1199.99
2021-09-26,Airpods,8,1599.92
2022-11-14,Airpods,5,999.95
2020-08-23,Airpods,5,999.95
2023-05-30,iphone 14,7,8399.93
2021-05-03,iphone 12,5,3999.95
2023-05-18,iphone 12,2,1599.98
2023-01-20,iphone 14,7,8399.93
2022-06-10,Airpods,6,1199.94
2022-07-23,iphone 13,5,4999.95
2022-02-14,iphone 12,3,2399.97
2022-08-19,iphone 14,5,5999.95
2022-11-12,iphone 12,1,799.99
2021-01-26,iphone 14,2,2399.98
2022-08-14,iphone 12,2,1599.98
2021-06-27,iphone 13,4,3999.96
2021-04-28,iphone 12,2,1599.98
2022-10-16,iphone 14,7,8399.93
2021-06-08,iphone 13,3,2999.97
2021-11-10,iphone 14,4,4799.96
